Index,Index,Force_heel,Position_thigh,Velocity_thigh,Position_torso,Velocity_torso
0.954675352,-0.297649076,0,0.343056023,-0.77146554,0.006948473,-0.085925579
0.95928902,-0.28242623,0,0.340043783,-0.769869208,0.006001742,-0.086457685
0.963659967,-0.26713193,0,0.337044805,-0.768805027,0.004977036,-0.086457685
0.967787089,-0.251770034,0,0.333809406,-0.767740726,0.003841104,-0.093375161
0.971669339,-0.236344441,0,0.33056432,-0.768805027,0.002835597,-0.095503606
0.975305738,-0.220859042,0,0.327152967,-0.768805027,0.001807748,-0.096567832
0.978695365,-0.205317761,0,0.323767543,-0.774126172,0.000941524,-0.094971493
0.981837359,-0.189724537,0,0.320525467,-0.770933509,0.000138847,-0.092843041
0.98473093,-0.174083302,0,0.317270398,-0.777318835,-0.000795549,-0.095503606
0.987375342,-0.158398026,0,0.314092308,-0.80232811,-0.001877991,-0.097632058
0.989769928,-0.142672667,0,0.310770154,-0.832658529,-0.002896556,-0.103485301
0.991914081,-0.126911214,0,0.307360858,-0.858199954,-0.003899023,-0.105081633
0.99380726,-0.111117644,0.201969996,0.303937644,-0.881080866,-0.00495301,-0.102421075
0.995448984,-0.095295959,0.201969996,0.300301492,-0.90609014,-0.005847275,-0.102953188
0.996838839,-0.079450168,1.615759969,0.29623732,-0.93642056,-0.006906322,-0.107742205
0.997976473,-0.063584268,1.615759969,0.29153803,-0.989631891,-0.007742453,-0.107742205
0.998861598,-0.047702287,8.482740402,0.286187321,-1.067852378,-0.008219505,-0.097099945
0.99949399,-0.031808229,19.99502945,0.279801518,-1.177999735,-0.008237591,-0.083797127
0.99987349,-0.01590613,19.99502945,0.272455692,-1.31741333,-0.007747053,-0.067301631
1,0,34.3348999,0.314281136,-1.540000319,-0.058674254,-0.0058022
0.999816528,0.019154878,34.3348999,0.303690791,-1.7262398,-0.058750153,0.000583153
0.999266181,0.038302734,52.91614151,0.292756468,-1.885873675,-0.058535129,0.00377583
0.99834916,0.057436528,62.6106987,0.282123387,-1.948130846,-0.058132529,0.016546538
0.997065801,0.076549253,62.6106987,0.27218008,-1.906093955,-0.05766179,0.004307943
0.995416576,0.095633882,67.86192322,0.26325947,-1.814038396,-0.056874286,-0.008994877
0.99340209,0.114683426,67.86192322,0.255834967,-1.7262398,-0.055699028,5.10E-05
0.991023082,0.133690881,71.49738312,0.250431687,-1.627798915,-0.054322034,0.010161184
0.988280424,0.152649285,71.49738312,0.247482225,-1.480403662,-0.052797861,0.010693297
0.985175124,0.171551669,75.53678131,0.247221932,-1.235631824,-0.051044449,0.01335386
0.98170832,0.19039111,75.53678131,0.249412745,-0.939777076,-0.049107622,0.021867666
0.977881286,0.209160682,75.9407196,0.253002882,-0.729592502,-0.046905655,0.030381471
0.973695424,0.22785351,75.33480835,0.256293029,-0.689151943,-0.044879075,0.040491614
0.969152272,0.246462722,75.33480835,0.2583341,-0.728528261,-0.043397084,0.023464005
0.964253495,0.264981503,73.31510925,0.259714633,-0.699262083,-0.042541757,-0.004737975
0.959000894,0.283403045,73.31510925,0.26007843,-0.560912728,-0.042224318,-0.035068404
0.953396392,0.3017206,72.10328674,0.256389171,-0.472582042,-0.04186463,-0.049435452
0.947442049,0.319927434,72.10328674,0.246092454,-0.59337163,-0.041372932,-0.052628126
0.941140048,0.33801688,69.47767639,0.230870098,-0.929134786,-0.041270323,-0.079765879
0.934492703,0.355982286,69.47767639,0.214660615,-1.287246704,-0.041739948,-0.132445037
0.927502451,0.373817073,68.46782684,0.200521633,-1.512330413,-0.04239805,-0.174481958
0.92017186,0.391514685,66.44812775,0.189557448,-1.563413262,-0.042914718,-0.193105906
0.912503616,0.409068639,66.44812775,0.181767404,-1.443155766,-0.042774133,-0.21705097
0.904500537,0.426472482,64.42842865,0.176894948,-1.192530632,-0.041511066,-0.208537191
0.896165556,0.44371984,64.42842865,0.17397444,-0.924877882,-0.039224822,-0.158518583
0.887501736,0.460804372,64.63040161,0.171552897,-0.771629393,-0.036433838,-0.122334905
0.87851225,0.47771982,64.63040161,0.168113023,-0.698197842,-0.033496533,-0.094132923
0.869200403,0.494459967,64.42842865,0.162365526,-0.693408847,-0.030383641,-0.06273827
0.859569606,0.511018681,64.42842865,0.153283656,-0.767904639,-0.027491678,-0.038793195
0.849623399,0.527389875,64.63040161,0.142094582,-0.853042662,-0.025694257,-0.052096013
0.839365425,0.543567552,64.83236694,0.129427552,-0.971171737,-0.024222773,-0.080830105
0.828799455,0.559545765,64.83236694,0.116274424,-1.071740985,-0.022871941,-0.075508974
0.817929359,0.575318662,67.25601196,0.104481511,-1.17018187,-0.021685777,-0.063802496
0.806759134,0.590880445,67.25601196,0.094518349,-1.193062782,-0.020732319,-0.057949256
0.79529287,0.606225413,68.87177277,0.086598381,-1.146768928,-0.019458601,-0.052096013
0.783534782,0.621347926,71.09343719,0.075680122,-0.971171737,-0.01611419,-0.035068404
0.771489178,0.636242444,71.09343719,0.075680122,-0.971171737,-0.01611419,-0.035068404
0.759160485,0.650903493,71.09343719,0.066238061,-0.970639586,-0.012064201,0.002179491
0.74655322,0.665325702,71.90132141,0.061130822,-0.993520439,-0.009788563,0.027188793
0.733672016,0.67950377,71.90132141,0.061130822,-1.004162788,-0.009788563,0.027188793
0.720521591,0.693432503,73.11313629,0.052732691,-0.972768068,-0.007193065,0.051133871
0.707106781,0.707106781,73.11313629,0.050257973,-0.90199703,-0.004571917,0.076143175
0.693432503,0.720521591,75.53678131,0.050257973,-0.90199703,-0.004571917,0.089445993
0.67950377,0.733672016,75.53678131,0.049014404,-0.715225458,0.000183112,0.103813037
0.665325702,0.74655322,76.14269257,0.049014404,-0.715225458,0.000183112,0.102216698
0.650903493,0.759160485,76.14269257,0.050957736,-0.602949679,0.004364296,0.108602054
0.636242444,0.771489178,77.75845337,0.052310221,-0.578472495,0.006264792,0.11445529
0.621347926,0.783534782,77.75845337,0.053235065,-0.544417262,0.008047298,0.104877263
0.606225413,0.79529287,79.17224121,0.053444903,-0.611463487,0.009741517,0.112326846
0.590880445,0.806759134,79.5761795,0.053255811,-0.629023194,0.0115521,0.118712194
0.575318662,0.817929359,79.5761795,0.053054031,-0.58326149,0.013063425,0.111794733
0.559545765,0.828799455,80.58602905,0.052488636,-0.547077835,0.014402015,0.08891388
0.543567552,0.839365425,80.58602905,0.051358357,-0.545481443,0.015470568,0.061244011
0.527389875,0.849623399,80.78800201,0.049803831,-0.554527402,0.01625796,0.034106258
0.511018681,0.859569606,80.78800201,0.047927331,-0.570490777,0.016885662,0.012821747
0.494459967,0.869200403,81.79785156,0.045815501,-0.567830205,0.017188769,-0.006866426
0.47771982,0.87851225,81.79785156,0.043665741,-0.54228878,0.017401114,-0.029215164
0.460804372,0.887501736,81.39391327,0.041608054,-0.509829938,0.017455155,-0.057417143
0.44371984,0.896165556,81.99981689,0.039676957,-0.478967398,0.017395644,-0.078701653
0.426472482,0.904500537,81.99981689,0.037826773,-0.455022335,0.017193414,-0.099986166
0.409068639,0.912503616,82.60572815,0.035995439,-0.441187382,0.016916767,-0.119142227
0.391514685,0.92017186,82.60572815,0.034063034,-0.444912195,0.016570533,-0.126059696
0.373817073,0.927502451,80.38406372,0.032193653,-0.457150787,0.016016632,-0.133509278
0.355982286,0.934492703,80.38406372,0.030413577,-0.456618667,0.015378417,-0.146812081
0.33801688,0.941140048,80.38406372,0.028734496,-0.452361763,0.014588729,-0.15532589
0.319927434,0.947442049,80.38406372,0.026993716,-0.447572738,0.013858659,-0.15585801
0.3017206,0.953396392,79.17224121,0.024913957,-0.452361763,0.013094292,-0.148940533
0.283403045,0.959000894,77.35450745,0.022846257,-0.454490215,0.012305659,-0.144151539
0.264981503,0.964253495,77.35450745,0.020761991,-0.447572738,0.011584071,-0.140958846
0.246462722,0.969152272,76.3446579,0.018502058,-0.447040647,0.011150594,-0.13510561
0.22785351,0.973695424,76.3446579,0.015900457,-0.461407691,0.010776398,-0.122867018
0.209160682,0.977881286,75.33480835,0.013374181,-0.474178374,0.010338993,-0.118610114
0.19039111,0.98170832,75.33480835,0.010850932,-0.482160091,0.010003217,-0.103710957
0.171551669,0.985175124,73.51708221,0.010850932,-0.482160091,0.010003217,-0.079233766
0.152649285,0.988280424,73.51708221,0.005679345,-0.500784039,0.009267347,-0.054224465
0.133690881,0.991023082,72.10328674,0.003169255,-0.507701457,0.008881283,-0.047839113
0.114683426,0.99340209,71.29541016,0.000786526,-0.507169366,0.008821752,-0.029747276
0.095633882,0.995416576,71.29541016,-0.001583093,-0.507701457,0.008893231,-0.016444456
0.076549253,0.997065801,69.27571106,-0.003767033,-0.502380371,0.008785229,-0.005270087
0.057436528,0.99834916,69.27571106,-0.005764558,-0.49067387,0.00849618,0.004307943
0.038302734,0.999266181,67.65995026,-0.007704354,-0.48056373,0.0081482,0.017078651
0.019154878,0.999816528,67.65995026,-0.009546786,-0.475242615,0.007745937,0.025060341
0,1,65.64025116,-0.011476825,-0.474178374,0.007377196,0.036766823
-0.019154878,0.999816528,65.64025116,-0.013572495,-0.473646283,0.006915293,0.034106258
-0.038302734,0.999266181,64.63040161,-0.015721055,-0.482160091,0.006483982,0.035170484
-0.057436528,0.99834916,63.62054825,-0.018038653,-0.490141779,0.006205996,0.044216402
-0.076549253,0.997065801,63.62054825,-0.020499041,-0.506637275,0.005999277,0.052730206
-0.095633882,0.995416576,63.62054825,-0.022892432,-0.522068501,0.005912264,0.061776124
-0.114683426,0.99340209,63.62054825,-0.024993371,-0.524196982,0.005818131,0.075078949
-0.133690881,0.991023082,62.81267166,-0.026743906,-0.509829938,0.00580597,0.08891388
-0.152649285,0.988280424,62.81267166,-0.028292617,-0.494398683,0.005956209,0.106473602
-0.171551669,0.985175124,61.8028183,-0.029782988,-0.487481207,0.006090758,0.11445529
-0.19039111,0.98170832,61.8028183,-0.031277444,-0.496527135,0.006286438,0.129354447
-0.209160682,0.977881286,60.79296875,-0.032803021,-0.493866563,0.006560104,0.143721491
-0.22785351,0.973695424,59.7831192,-0.034169644,-0.481627971,0.006895397,0.158088535
-0.246462722,0.969152272,59.7831192,-0.035471536,-0.473646283,0.007281512,0.171391368
-0.264981503,0.964253495,58.1673584,-0.036448687,-0.470985711,0.007783594,0.18362996
-0.283403045,0.959000894,58.1673584,-0.037164759,-0.459279239,0.008299227,0.192675889
-0.3017206,0.953396392,56.9555397,-0.037625391,-0.437462598,0.008913483,0.199061215
-0.319927434,0.947442049,56.9555397,-0.037707996,-0.410324842,0.00952519,0.197997004
-0.33801688,0.941140048,55.3397789,-0.03754513,-0.384783447,0.010209793,0.20385024
-0.355982286,0.934492703,55.3397789,-0.037320063,-0.363498926,0.010808963,0.196400672
-0.373817073,0.927502451,53.92599106,-0.037024911,-0.342214406,0.011409825,0.190015316
-0.391514685,0.92017186,51.30038071,-0.036681324,-0.324654698,0.011973848,0.180969387
-0.409068639,0.912503616,51.30038071,-0.036479503,-0.312948197,0.012418099,0.174584031
-0.426472482,0.904500537,49.88658905,-0.036397945,-0.301773846,0.012817055,0.165006012
-0.44371984,0.896165556,49.88658905,-0.036575831,-0.300177485,0.013150239,0.160216987
-0.460804372,0.887501736,47.86688995,-0.036880508,-0.300177485,0.013281622,0.154363751
-0.47771982,0.87851225,47.86688995,-0.037186887,-0.296452701,0.013341863,0.147978395
-0.494459967,0.869200403,43.82749176,-0.03736395,-0.287406802,0.013458079,0.149042636
-0.511018681,0.859569606,43.82749176,-0.03736395,-0.287406802,0.013458079,0.15329954
-0.527389875,0.849623399,39.9900589,-0.037276402,-0.248562545,0.013329764,0.15329954
-0.543567552,0.839365425,37.1624794,-0.036962666,-0.227810144,0.013249289,0.157024324
-0.559545765,0.828799455,37.1624794,-0.036569983,-0.213975221,0.013163742,0.161281228
-0.575318662,0.817929359,34.3348999,-0.036154538,-0.200672388,0.013125601,0.160216987
-0.590880445,0.806759134,34.3348999,-0.035625219,-0.190030128,0.013075578,0.159152776
-0.606225413,0.79529287,31.5073204,-0.035140768,-0.180984229,0.012999316,0.16287756
-0.621347926,0.783534782,31.5073204,-0.034639418,-0.173534632,0.012990674,0.172455579
-0.636242444,0.771489178,28.47776985,-0.034033801,-0.167149305,0.012807214,0.1729877
-0.650903493,0.759160485,28.47776985,-0.033179756,-0.15065378,0.012540252,0.170859247
-0.665325702,0.74655322,25.8521595,-0.032303929,-0.12564449,0.012373522,0.174584031
-0.67950377,0.733672016,23.22654915,-0.031689689,-0.113405898,0.012104033,0.178840935
-0.693432503,0.720521591,23.22654915,-0.031446751,-0.118727028,0.011899531,0.175648272
-0.707106781,0.707106781,19.18714905,-0.031471524,-0.13096562,0.011578155,0.171923488
-0.720521591,0.693432503,19.18714905,-0.031610347,-0.136818856,0.011408989,0.175116152
-0.733672016,0.67950377,15.1477499,-0.03177749,-0.135754645,0.010962677,0.169795036
-0.74655322,0.665325702,15.1477499,-0.031971574,-0.135754645,0.010509774,0.165538132
-0.759160485,0.650903493,12.52213955,-0.032260131,-0.141607881,0.01026775,0.169795036
-0.771489178,0.636242444,12.52213955,-0.032698669,-0.152250141,0.009695231,0.175116152
-0.783534782,0.621347926,10.50244045,-0.033125658,-0.165552944,0.009108796,0.175648272
-0.79529287,0.606225413,8.280770302,-0.033478823,-0.1719383,0.008590104,0.174584031
-0.806759134,0.590880445,8.280770302,-0.033614323,-0.172470421,0.008002257,0.169795036
-0.817929359,0.575318662,6.463039875,-0.033676174,-0.174066752,0.007526982,0.165006012
-0.828799455,0.559545765,6.463039875,-0.033877365,-0.18145211,0.007019053,0.161813319
-0.839365425,0.543567552,5.251220226,-0.034286987,-0.186837465,0.006463562,0.159684896
-0.849623399,0.527389875,5.251220226,-0.03481495,-0.194819152,0.006019464,0.157024324
-0.859569606,0.511018681,4.039400101,-0.035659947,-0.206525624,0.005500047,0.152235299
-0.869200403,0.494459967,4.039400101,-0.036744945,-0.219296336,0.005143593,0.141060948
-0.87851225,0.47771982,2.827579975,-0.038234118,-0.229938596,0.004691143,0.140528828
-0.887501736,0.460804372,1.615759969,-0.040165972,-0.249626786,0.004065677,0.128822327
-0.896165556,0.44371984,1.615759969,-0.042396031,-0.270911306,0.003592315,0.118712194
-0.904500537,0.426472482,1.009850025,-0.045063216,-0.293792158,0.003059096,0.114987403
-0.912503616,0.409068639,1.009850025,-0.048039578,-0.31560877,0.002490823,0.10966628
-0.92017186,0.391514685,0.403939992,-0.048039578,-0.31560877,0.002490823,0.107005715
-0.927502451,0.373817073,0.403939992,-0.054881506,-0.374673307,0.001222548,0.102748811
-0.934492703,0.355982286,0.201969996,-0.058414686,-0.397022039,0.000276751,0.090510219
-0.941140048,0.33801688,0.201969996,-0.061771832,-0.41830653,-0.000663748,0.087317541
-0.947442049,0.319927434,0.201969996,-0.064997785,-0.437462598,-0.001759143,0.085721202
-0.953396392,0.3017206,0.201969996,-0.067983583,-0.450765431,-0.002764033,0.075078949
-0.959000894,0.283403045,0.201969996,-0.070858151,-0.464600354,-0.003819895,0.074014723
-0.964253495,0.264981503,0.201969996,-0.073481306,-0.477371067,-0.004867889,0.075078949
-0.969152272,0.246462722,0.201969996,-0.075810671,-0.488013327,-0.005950767,0.071354158
-0.973695424,0.22785351,0.201969996,-0.077828422,-0.49120599,-0.007127819,0.058051333
-0.977881286,0.209160682,0.201969996,-0.07951986,-0.487481207,-0.008399769,0.05751922
-0.98170832,0.19039111,0.201969996,-0.081008211,-0.48056373,-0.009763946,0.04315218
-0.985175124,0.171551669,0.201969996,-0.082243934,-0.477371067,-0.011178194,0.035170484
-0.988280424,0.152649285,0.201969996,-0.083268315,-0.472582042,-0.012649361,0.026124567
-0.991023082,0.133690881,0,-0.084042028,-0.466728806,-0.014121125,0.01335386
-0.99340209,0.114683426,0,-0.084580421,-0.459279239,-1.57E-02,0.009096958
-0.995416576,0.095633882,0,-0.084791049,-0.449169099,-0.017616805,0.000583153
-0.997065801,0.076549253,0,-0.084759623,-0.440123171,-0.019626968,-0.012187554
-0.99834916,0.057436528,0,-0.084675558,-0.424691886,-0.021449789,-0.022297697
-0.999266181,0.038302734,0,-0.084407128,-0.422031343,-0.0233505,-0.026022486
-0.999816528,0.019154878,0,-0.084150843,-0.41937077,-0.025306579,-0.029747276
-1,1.23E-16,0,-0.083820574,-0.417774439,-0.026668394,-0.026554599
-0.999816528,-0.019154878,0,-0.083460711,-0.416178077,-0.02726296,0.008032732
-0.999266181,-0.038302734,0,-0.083194353,-0.425756127,-0.027647972,0.020271327
-0.99834916,-0.057436528,0,-0.08289288,-0.433205694,-0.027767468,0.022399778
-0.997065801,-0.076549253,0.201969996,-0.082417682,-0.427352458,-0.02787138,0.017610762
-0.995416576,-0.095633882,0.201969996,-0.081559181,-0.383719206,-0.027890328,0.013885973
-0.99340209,-0.114683426,0.201969996,-0.080149993,-0.307627082,-0.027806895,0.002711604
-0.991023082,-0.133690881,0.201969996,-0.078215368,-0.232599169,-0.027332723,5.10E-05
-0.988280424,-0.152649285,0.201969996,-0.075917423,-0.179387897,-0.026700541,0.005904282
-0.985175124,-0.171551669,0.201969996,-0.073311962,-0.143204212,-0.026028687,0.009629071
-0.98170832,-0.19039111,0,-0.0704735,-0.105424203,-0.025520585,-0.011123328
-0.977881286,-0.209160682,0,-0.067403242,-0.06870842,-0.025215197,-0.044114321
-0.973695424,-0.22785351,0,-0.064059637,-0.012304464,-0.024991252,-0.065930948
-0.969152272,-0.246462722,0,-0.060624003,0.037182026,-0.025018355,-0.077105314
-0.964253495,-0.264981503,0,-0.056885868,0.088796966,-0.025256142,-0.094132923
-0.959000894,-0.283403045,0.201969996,-0.052707184,0.141476125,-0.025740564,-0.105307296
-0.953396392,-0.3017206,0.201969996,-0.048205283,0.196815878,-0.026357796,-0.125527591
-0.947442049,-0.319927434,0.201969996,-0.043353885,0.255348265,-0.026864128,-0.138298303
-0.941140048,-0.33801688,0.201969996,-0.037989426,0.323458701,-0.027293205,-0.157986462
-0.934492703,-0.355982286,0,-0.032338753,0.379862666,-0.027381521,-0.184059978
-0.927502451,-0.373817073,0,-0.026264129,0.437862962,-0.027513998,-0.173949838
-0.92017186,-0.391514685,0,-0.019716108,0.501716554,-0.027595609,-0.173417747
-0.912503616,-0.409068639,0,-0.012814419,0.56929487,-0.027333172,-0.167564481
-0.904500537,-0.426472482,0,-0.005241794,0.644322753,-0.026797798,-0.160114914
-0.896165556,-0.44371984,0,0.003559832,0.762451828,-0.025980497,-0.162243366
-0.887501736,-0.460804372,0,0.01342401,0.901333272,-0.024865996,-0.137234062
-0.87851225,-0.47771982,0,0.024234736,1.026379704,-0.02346197,-0.122867018
-0.869200403,-0.494459967,0,0.036135133,1.136527061,-0.021727106,-0.105839409
-0.859569606,-0.511018681,0,0.048740387,1.251463413,-0.019732511,-0.094665036
-0.849623399,-0.527389875,0,0.062562563,1.404711962,-0.017395126,-0.081894331
-0.839365425,-0.543567552,0,0.076890908,1.574988008,-0.014803588,-0.061674044
-0.828799455,-0.559545765,0,0.090712845,1.705887794,-0.012089119,-0.046242774
-0.817929359,-0.575318662,0,0.102972746,1.739410877,-0.009334429,-0.035068404
-0.806759134,-0.590880445,0,0.113183878,1.697906137,-0.006701602,-0.020169247
-0.79529287,-0.606225413,0,0.121779822,1.613300204,-0.004010523,-0.003673749
-0.783534782,-0.621347926,0,0.130165651,1.554767728,-0.001328535,0.016014425
-0.771489178,-0.636242444,0,0.139372215,1.604786396,0.001446952,0.028785132
-0.759160485,-0.650903493,0,0.149986863,1.755906463,0.004030606,0.03197781
-0.74655322,-0.665325702,0,0.162109569,1.970347881,0.006682779,0.041023728
-0.733672016,-0.67950377,0,0.175445899,2.183192968,0.00917884,0.045280628
-0.720521591,-0.693432503,0,0.189441502,2.376349926,0.011690731,0.052730206
-0.707106781,-0.707106781,0,0.202952847,2.49341464,0.014258722,0.064436689
-0.693432503,-0.720521591,0,0.215385064,2.540240765,0.016564798,0.069225706
-0.67950377,-0.733672016,0,0.226270348,2.521084547,0.018899081,0.074546836
-0.665325702,-0.74655322,0,0.235994965,2.461488009,0.021187058,0.081464298
-0.650903493,-0.759160485,0,0.244954929,2.392313242,0.023382885,0.081996411
-0.636242444,-0.771489178,0,0.25352487,2.321542263,0.025568554,0.082528524
-0.621347926,-0.783534782,0,0.261994213,2.283230305,0.027529331,0.077739507
-0.606225413,-0.79529287,0,0.270308822,2.296000957,0.029287353,0.063372463
-0.590880445,-0.806759134,0,0.278308153,2.312496424,0.030707784,0.050069645
-0.575318662,-0.817929359,0,0.28581965,2.291211843,0.031828403,0.035170484
-0.559545765,-0.828799455,0.201969996,0.293017089,2.241193295,0.032714047,0.02080344
-0.543567552,-0.839365425,0.201969996,0.299972087,2.224697828,0.033207443,0.006436395
-0.527389875,-0.849623399,0,0.306374371,2.187449932,0.033645466,-0.012719667
-0.511018681,-0.859569606,0,0.312667578,2.174679279,0.033992406,-0.017508682
-0.494459967,-0.869200403,0,0.318621188,2.13370657,0.034079101,-0.024426149
-0.47771982,-0.87851225,0,0.324324369,2.079963207,0.034289386,-0.025490373
-0.460804372,-0.887501736,0,0.330070376,2.0501647,0.034392029,-0.030811502
-0.44371984,-0.896165556,0,0.336190969,2.049100637,0.034406833,-0.044646434
-0.426472482,-0.904500537,0,0.342383951,2.057614326,0.034364555,-0.0515639
-0.409068639,-0.912503616,0,0.348412901,2.056550026,0.034435838,-0.064334609
-0.391514685,-0.92017186,0,0.354045242,2.034201384,0.034563683,-0.070187852
-0.373817073,-0.927502451,0,0.359647214,2.003870964,0.034626029,-0.07816954
-0.355982286,-0.934492703,0,0.36549598,2.001210451,0.034943223,-0.082426444
-0.33801688,-0.941140048,0,0.371661067,2.010788441,0.035363276,-0.086151235
-0.319927434,-0.947442049,0,0.377954483,2.016641617,0.035829071,-0.089343913
-0.3017206,-0.953396392,0,0.384038389,2.007063627,0.036287758,-0.087215461
-0.283403045,-0.959000894,0.201969996,0.389529943,1.946402788,0.036840696,-0.086151235
-0.264981503,-0.964253495,0.201969996,0.394607425,1.915008187,0.037403751,-0.079765879
-0.246462722,-0.969152272,0.201969996,0.399295807,1.863393188,0.038086694,-0.0680594
-0.22785351,-0.973695424,0.201969996,0.403636485,1.81497097,0.038795892,-0.053692352
-0.209160682,-0.977881286,0,0.407672584,1.775594592,0.039638281,-0.045710661
-0.19039111,-0.98170832,0,0.411464512,1.732493401,0.040433273,-0.025490373
-0.171551669,-0.985175124,0,0.415083945,1.703227282,0.041340586,-0.015380231
-0.152649285,-0.988280424,0,0.418881118,1.708548427,0.042107068,-0.010059102
-0.133690881,-0.991023082,0,0.422653526,1.713869452,0.042875931,0.008032732
-0.114683426,-0.99340209,0,0.426356643,1.719190598,0.043604482,0.014418086
-0.095633882,-0.995416576,0,0.429970145,1.718126416,0.044449057,0.029849358
-0.076549253,-0.997065801,0,0.433502674,1.727704406,0.045113515,0.049537532
-0.057436528,-0.99834916,0,0.436856031,1.715465784,0.045835163,0.052198097
-0.038302734,-0.999266181,0,0.436856031,1.715465784,0.045835163,0.058583446
-0.019154878,-0.999816528,0,0.442737967,1.7010988,0.04710158,0.083060637
0,-1,0,0.445139885,1.657465577,0.047502618,0.081464298
0.019154878,-0.999816528,0,0.447004527,1.614896536,0.047913373,0.088381767
0.038302734,-0.999266181,0,0.448369294,1.559556842,0.048311766,0.093702897
0.057436528,-0.99834916,0,0.449209154,1.502088547,0.048484027,0.098491907
0.076549253,-0.997065801,0,0.449582696,1.432381868,0.048571564,0.101152472
0.095633882,-0.995416576,0,0.449673533,1.356821775,0.048620865,0.104877263
0.114683426,-0.99340209,0,0.449505746,1.284986615,0.048585001,0.107005715
0.133690881,-0.991023082,0,0.448993385,1.227518439,0.048564985,0.112326846
0.152649285,-0.988280424,0,0.447965175,1.158875823,0.048517767,0.115519516
0.171551669,-0.985175124,0,0.446417302,1.084380031,0.048478611,0.118180089
0.19039111,-0.98170832,0,0.444468498,1.035425663,0.048425376,0.119244315
0.209160682,-0.977881286,0,0.441938639,0.969443679,0.048260819,0.115519516
0.22785351,-0.973695424,0,0.438966215,0.894947886,0.048163194,0.122969098
0.246462722,-0.969152272,0,0.43557474,0.807149291,0.047901403,0.126693875
0.264981503,-0.964253495,0,0.431987494,0.725203931,0.047768746,0.122436993
0.283403045,-0.959000894,0,0.42832154,0.668267846,0.047681041,0.130950779
0.3017206,-0.953396392,0,0.424436182,0.628891468,0.047510628,0.135739803
0.319927434,-0.947442049,0,0.420362264,0.588982999,0.047367003,0.136271924
0.33801688,-0.941140048,0,0.415937215,0.555459917,0.04745087,0.149042636
0.355982286,-0.934492703,0,0.411080033,0.479899883,0.047378764,0.154895872
0.373817073,-0.927502451,0,0.40590626,0.374541551,0.047310203,0.155427992
0.391514685,-0.92017186,0,0.400206238,0.277164906,0.047414016,0.161813319
0.409068639,-0.912503616,0,0.39391005,0.16808179,0.047459092,0.166070223
0.426472482,-0.904500537,0,0.387123406,0.04143893,0.047478925,0.161813319
0.44371984,-0.896165556,0,0.379813403,-0.096910402,0.047588661,0.158088535
0.460804372,-0.887501736,0,0.372964621,-0.200672388,0.047759961,0.165538132
0.47771982,-0.87851225,0,0.36631915,-0.266654372,0.047731668,0.158088535
0.494459967,-0.869200403,0,0.359795094,-0.340618074,0.047608003,0.159684896
0.511018681,-0.859569606,0,0.353390098,-0.401278943,0.047541317,0.152235299
0.527389875,-0.849623399,0,0.34729597,-0.48056373,0.047313832,0.151703179
0.543567552,-0.839365425,0,0.341671914,-0.557187974,0.046735834,0.138400376
0.559545765,-0.828799455,0,0.336706161,-0.612527668,0.046203077,0.135207683
0.575318662,-0.817929359,0,0.332531124,-0.636472762,0.045716077,0.138400376
0.590880445,-0.806759134,0,0.329415649,-0.63487643,0.045056861,0.136271924
0.606225413,-0.79529287,0,0.327313662,-0.620509386,0.044502463,0.131482899
0.621347926,-0.783534782,0,0.326225281,-0.583793581,0.04406555,0.137868255
0.636242444,-0.771489178,0,0.326139629,-0.550270498,0.043420359,0.133079231
0.650903493,-0.759160485,0,0.32659483,-0.539096117,0.042690162,0.128822327
0.665325702,-0.74655322,0,0.327411503,-0.53217864,0.042030428,0.126693875
0.67950377,-0.733672016,0,0.328436881,-0.525261164,0.041443232,0.118712194
0.693432503,-0.720521591,0,0.329744399,-0.513022602,0.040762924,0.115519516
0.707106781,-0.707106781,0,0.331252784,-0.488545418,0.039713755,0.110198393
0.720521591,-0.693432503,0,0.33305499,-0.451829642,0.039012406,0.101684585
0.733672016,-0.67950377,0,0.335208684,-0.413517535,0.038399175,0.109134167
0.74655322,-0.665325702,0,0.337643057,-0.369352162,0.037616197,0.102216698
0.759160485,-0.650903493,0,0.337643057,-0.369352162,0.037616197,0.100620359
0.771489178,-0.636242444,0,0.343470991,-0.287938893,0.03629737,0.096895568
0.783534782,-0.621347926,0,0.343470991,-0.287938893,0.03629737,0.09423501
0.79529287,-0.606225413,0,0.349565685,-0.290599465,0.034915872,0.086785428
0.806759134,-0.590880445,0,0.352712661,-0.306562841,0.03415424,0.079867959
0.817929359,-0.575318662,0,0.356027007,-0.331572145,0.033407539,0.07827162
0.828799455,-0.559545765,0,0.359596044,-0.352324545,0.032580353,0.071354158
0.839365425,-0.543567552,0,0.363313735,-0.36722371,0.031828269,0.06816148
0.849623399,-0.527389875,0,0.36679852,-0.402875274,0.031175299,0.067097254
0.859569606,-0.511018681,0,0.369927406,-0.448104858,0.030366037,0.061244011
0.869200403,-0.494459967,0,0.372274935,-0.510894179,0.029683137,0.059647672
0.87851225,-0.47771982,0,0.373742044,-0.559848547,0.028968522,0.061244011
0.887501736,-0.460804372,0,0.374728352,-0.586454153,0.028188488,0.056987114
0.896165556,-0.44371984,0,0.375430673,-0.599224865,0.027301624,0.044216402
0.904500537,-0.426472482,0,0.376036793,-0.575811923,0.026354706,0.03623471
